BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;GAR;AST
NEUROCHIR_P;2016;2B0000012;2B0000020;N2200;13;1;13.54;;
NEUROCHIR_P;2016;2B0000012;2B0000020;N2400;0;1;0.09;;
NEUROCHIR_P;2016;2B0000012;2B0000020;N2500;10;2;11.15;;
NEUROCHIR_P;2016;2B0000012;2B0000020;NAUT;0;2;0.6;;
NEUROCHIR_P;2016;2B0000012;2B0000020;NCINS;1;1;1.15;;
NEUROCHIR_P;2016;300780152;920029527;M103X;12;1;12.4;;
NEUROCHIR_P;2016;300780152;920029527;M1120;;1;0.1;0;0
NEUROCHIR_P;2016;300780152;920029527;M1160;3;2;3.8;0;1
NEUROCHIR_P;2016;300780152;920029527;M2060;2;;2;0;1
NEUROCHIR_P;2016;300780152;920029527;N2200;10;7;14.14;;
NEUROCHIR_P;2016;300780152;920029527;N2400;;1;0.3;;
NEUROCHIR_P;2016;300780152;920029527;N2500;4;1;4.51;;
NEUROCHIR_P;2016;300780152;920029527;NAUT;;1;0.99;;
NEUROCHIR_P;2016;300780152;920029527;NCINS;1;;0.5;;
NEUROCHIR_P;2016;300782117;300780038;M103X;;3;1.6;;
NEUROCHIR_P;2016;300782117;300780038;M1120;;2;2;1;0
NEUROCHIR_P;2016;300782117;300780038;M1160;;6;2.5;1;0
NEUROCHIR_P;2016;300782117;300780038;M2060;3;2;3.2;0;1
NEUROCHIR_P;2016;300782117;300780038;N2200;6;1;6.67;;
NEUROCHIR_P;2016;300782117;300780038;N2500;6;1;6.88;;
NEUROCHIR_P;2016;300782117;300780038;NAUT;4;1;4.37;;
NEUROCHIR_P;2016;300782117;300780038;NCINS;1;;0.5;;
NEUROCHIR_P;2016;310780283;310000112;M103X;17;;17;;
NEUROCHIR_P;2016;310780283;310000112;M1120;2;;2;0;1
NEUROCHIR_P;2016;310780283;310000112;M2060;5;;5;0;1
NEUROCHIR_P;2016;310780283;310000112;MAUT;14;;14;;
NEUROCHIR_P;2016;310780283;310000112;N2200;18;3;11.07;;
NEUROCHIR_P;2016;310780283;310000112;N2400;7;;7;;
NEUROCHIR_P;2016;310780283;310000112;N2500;10;4;8.05;;
NEUROCHIR_P;2016;310780283;310000112;NAUT;1;;1;;
NEUROCHIR_P;2016;310780283;310000112;NCINS;1;;1;;
NEUROCHIR_P;2016;310781000;310788880;M103X;2;2;3;;
NEUROCHIR_P;2016;310781000;310788880;M1120;3;;3;0;1
NEUROCHIR_P;2016;310781000;310788880;M1160;3;4;5.55;0;1
NEUROCHIR_P;2016;310781000;310788880;M2060;6;;6;0;1
NEUROCHIR_P;2016;310781000;310788880;N2200;11;3;13.73;;
NEUROCHIR_P;2016;310781000;310788880;N2500;9;1;11.03;;
NEUROCHIR_P;2016;310781000;310788880;N4000;;1;2.02;;
NEUROCHIR_P;2016;310781000;310788880;NCINS;2;;2.03;;
NEUROCHIR_P;2016;310783048;310781406;M103X;7;4;8.49;;
NEUROCHIR_P;2016;310783048;310781406;M1120;1;;1;;
NEUROCHIR_P;2016;310783048;310781406;M1160;2;5;3.17;;1
NEUROCHIR_P;2016;310783048;310781406;M2060;2;8;3.29;;
NEUROCHIR_P;2016;310783048;310781406;MAUT;;1;0.1;;
NEUROCHIR_P;2016;310783048;310781406;N2200;98;18;106.17;;
NEUROCHIR_P;2016;310783048;310781406;N2400;2;4;3.8;;
NEUROCHIR_P;2016;310783048;310781406;N2500;66;20;77.07;;
NEUROCHIR_P;2016;310783048;310781406;N4000;9;2;9.93;;
NEUROCHIR_P;2016;310783048;310781406;NCINS;10;7;11.58;;
NEUROCHIR_P;2016;330781360;330781196;M103X;;;2.8;;
NEUROCHIR_P;2016;330781360;330781196;M1120;;;0.83;0;0
NEUROCHIR_P;2016;330781360;330781196;M2060;12;2;8.09;1;1
NEUROCHIR_P;2016;330781360;330781196;MAUT;;1;0.1;;
NEUROCHIR_P;2016;330781360;330781196;N2200;101;17;114.53;;
NEUROCHIR_P;2016;330781360;330781196;N2500;80;14;92.87;;
NEUROCHIR_P;2016;330781360;330781196;NAUT;10;1;10.22;;
NEUROCHIR_P;2016;330781360;330781196;NCINS;16;1;16.13;;
NEUROCHIR_P;2016;340015502;340000512;M103X;5;0;5;;
NEUROCHIR_P;2016;340015502;340000512;M1120;6;0;6;0;1
NEUROCHIR_P;2016;340015502;340000512;M1160;3;0;3;0;1
NEUROCHIR_P;2016;340015502;340000512;M2060;3;1;3.5;0;1
NEUROCHIR_P;2016;340015502;340000512;N2200;10;3;12.45;;
NEUROCHIR_P;2016;340015502;340000512;N2500;10;2;11.3;;
NEUROCHIR_P;2016;340015502;340000512;NAUT;6;0;6;;
NEUROCHIR_P;2016;340015502;340000512;NCINS;2;0;2;;
NEUROCHIR_P;2016;340782085;340780477;M103X;;3;0.19;;
NEUROCHIR_P;2016;340782085;340780477;M1120;2;4;2;0;1
NEUROCHIR_P;2016;340782085;340780477;M1160;1;;0.08;0;1
NEUROCHIR_P;2016;340782085;340780477;M2060;7;11;3.43;1;1
NEUROCHIR_P;2016;340782085;340780477;MAUT;3;4;2.89;;
NEUROCHIR_P;2016;340782085;340780477;N2200;45;1;44.31;;
NEUROCHIR_P;2016;340782085;340780477;N2400;;;0.16;;
NEUROCHIR_P;2016;340782085;340780477;N2500;44;;42.54;;
NEUROCHIR_P;2016;340782085;340780477;NAUT;2;1;1.41;;
NEUROCHIR_P;2016;340782085;340780477;NCINS;7;;6.73;;
NEUROCHIR_P;2016;350000741;350005179;M103X;2;;0.56;;
NEUROCHIR_P;2016;350000741;350005179;M1160;2;3;2.16;0;1
NEUROCHIR_P;2016;350000741;350005179;M2060;2;5;3.9;0;1
NEUROCHIR_P;2016;350000741;350005179;N2200;39;22;55.04;;
NEUROCHIR_P;2016;350000741;350005179;N2400;;2;0.3;;
NEUROCHIR_P;2016;350000741;350005179;N2500;44;17;54.7;;
NEUROCHIR_P;2016;350000741;350005179;NAUT;8;;7.25;;
NEUROCHIR_P;2016;350000741;350005179;NCINS;4;7;7.95;;
NEUROCHIR_P;2016;370000499;370000481;M2060;1;;1;1;0
NEUROCHIR_P;2016;370000499;370000481;N2200;7;4;8.97;;
NEUROCHIR_P;2016;370000499;370000481;N2400;;;0.1;;
NEUROCHIR_P;2016;370000499;370000481;N2500;6;5;10.42;;
NEUROCHIR_P;2016;370000499;370000481;NAUT;2;4;5.97;;
NEUROCHIR_P;2016;370000499;370000481;NCINS;3;0;3.66;;
NEUROCHIR_P;2016;370000861;370000481;M103X;6;3;7.8;;
NEUROCHIR_P;2016;370000861;370000481;M1120;12;;10;;
NEUROCHIR_P;2016;370000861;370000481;M1160;3;2;3.35;0;1
NEUROCHIR_P;2016;370000861;370000481;M2060;9;;6.5;1;0
NEUROCHIR_P;2016;370000861;370000481;N2200;42;21;55.93;;
NEUROCHIR_P;2016;370000861;370000481;N2400;2;3;3.1;;
NEUROCHIR_P;2016;370000861;370000481;N2500;51;14;61.03;;
NEUROCHIR_P;2016;370000861;370000481;N4000;9;1;8.22;;
NEUROCHIR_P;2016;370000861;370000481;NAUT;17;2;18.04;;
NEUROCHIR_P;2016;370000861;370000481;NCINS;2;0;2;;
NEUROCHIR_P;2016;380000067;380780080;M103X;6;;5.08;;
NEUROCHIR_P;2016;380000067;380780080;M1120;;;;1;0
NEUROCHIR_P;2016;380000067;380780080;M1160;6;;4.89;0;1
NEUROCHIR_P;2016;380000067;380780080;M2060;9;;6.58;0;1
NEUROCHIR_P;2016;380000067;380780080;N2200;42;20;57.2;;
NEUROCHIR_P;2016;380000067;380780080;N2400;3;;3;;
NEUROCHIR_P;2016;380000067;380780080;N2500;35;10;43.93;;
NEUROCHIR_P;2016;380000067;380780080;N4000;10;2;9.37;;
NEUROCHIR_P;2016;380000067;380780080;NAUT;17;1;19.28;;
NEUROCHIR_P;2016;380000067;380780080;NCINS;6;1;6.12;;
NEUROCHIR_P;2016;420785354;420784878;M1120;1;0;0.17;0;0
NEUROCHIR_P;2016;420785354;420784878;M2060;11;0;5.73;0;1
NEUROCHIR_P;2016;420785354;420784878;N2200;36;16;45;;
NEUROCHIR_P;2016;420785354;420784878;N2400;0;3;0.13;;
NEUROCHIR_P;2016;420785354;420784878;N2500;26;3;28.23;;
NEUROCHIR_P;2016;420785354;420784878;NAUT;17;4;14.26;;
NEUROCHIR_P;2016;420785354;420784878;NCINS;3;0;2.31;;
NEUROCHIR_P;2016;440017598;440000289;M103X;4;0;0.45;;
NEUROCHIR_P;2016;440017598;440000289;M2060;10;2;1.53;0;1
NEUROCHIR_P;2016;440017598;440000289;N2200;17;2;19.75;;
NEUROCHIR_P;2016;440017598;440000289;N2500;19;6;21.98;;
NEUROCHIR_P;2016;440017598;440000289;N4000;3;1;3.8;;
NEUROCHIR_P;2016;440017598;440000289;NAUT;9;4;10.06;;
NEUROCHIR_P;2016;440017598;440000289;NCINS;1;1;1.7;;
NEUROCHIR_P;2016;450002613;450000088;M1160;4;2;4.85;0;1
NEUROCHIR_P;2016;450002613;450000088;M2060;6;0;2.5;0;1
NEUROCHIR_P;2016;450002613;450000088;N2200;6;6;9.86;;
NEUROCHIR_P;2016;450002613;450000088;N2500;7;3;10.56;;
NEUROCHIR_P;2016;450002613;450000088;NAUT;1;;1.06;;
NEUROCHIR_P;2016;450002613;450000088;NCINS;1;;0.59;;
NEUROCHIR_P;2016;490000049;490000031;M103X;0;3;1.2;;
NEUROCHIR_P;2016;490000049;490000031;M1160;2;0;2;0;1
NEUROCHIR_P;2016;490000049;490000031;M2060;7;0;7;0;1
NEUROCHIR_P;2016;490000049;490000031;N2200;24;13;32.9;;
NEUROCHIR_P;2016;490000049;490000031;N2500;27;10;34.27;;
NEUROCHIR_P;2016;490000049;490000031;N4000;2;0;2.48;;
NEUROCHIR_P;2016;490000049;490000031;NAUT;11;1;10.86;;
NEUROCHIR_P;2016;490000049;490000031;NCINS;15;0;4.88;;
NEUROCHIR_P;2016;510004302;510000029;M1120;;;;0;1
NEUROCHIR_P;2016;510004302;510000029;M1160;;;;0;1
NEUROCHIR_P;2016;510004302;510000029;M2060;8;0;1.28;0;1
NEUROCHIR_P;2016;510004302;510000029;N2200;34;10;27.6;;
NEUROCHIR_P;2016;510004302;510000029;N2500;19;14;21;;
NEUROCHIR_P;2016;510004302;510000029;N4000;9;1;5.05;;
NEUROCHIR_P;2016;510004302;510000029;NAUT;28;3;13.7;;
NEUROCHIR_P;2016;510004302;510000029;NCINS;4;0;2.34;;
NEUROCHIR_P;2016;540001138;540023264;M103X;;11;5.61;;
NEUROCHIR_P;2016;540001138;540023264;M1120;;;;1;1
NEUROCHIR_P;2016;540001138;540023264;M1160;;4;1.89;0;1
NEUROCHIR_P;2016;540001138;540023264;M2060;;10;6.48;0;1
NEUROCHIR_P;2016;540001138;540023264;MAUT;;1;0.2;;
NEUROCHIR_P;2016;540001138;540023264;N2200;41;43;71.99;;
NEUROCHIR_P;2016;540001138;540023264;N2400;1;;1;;
NEUROCHIR_P;2016;540001138;540023264;N2500;20;49;53.08;;
NEUROCHIR_P;2016;540001138;540023264;N4000;;;0.16;;
NEUROCHIR_P;2016;540001138;540023264;NAUT;21;24;37.54;;
NEUROCHIR_P;2016;540001138;540023264;NCINS;13;7;15.75;;
NEUROCHIR_P;2016;540002698;540023264;M2060;;4;0.48;0;1
NEUROCHIR_P;2016;540002698;540023264;MAUT;;6;0.5;;
NEUROCHIR_P;2016;540002698;540023264;N2200;;16;10.94;;
NEUROCHIR_P;2016;540002698;540023264;N2500;;23;14.35;;
NEUROCHIR_P;2016;540002698;540023264;NAUT;1;9;5.79;;
NEUROCHIR_P;2016;540002698;540023264;NCINS;;8;4.86;;
NEUROCHIR_P;2016;590000618;590782215;M103X;3;0;1.85;;
NEUROCHIR_P;2016;590000618;590782215;M2060;5;1;5.35;0;1
NEUROCHIR_P;2016;590000618;590782215;N2200;25;5;27.59;;
NEUROCHIR_P;2016;590000618;590782215;N2500;18;3;20.03;;
NEUROCHIR_P;2016;590000618;590782215;NAUT;6;1;3.33;;
NEUROCHIR_P;2016;590000618;590782215;NCINS;2;;0.7;;
NEUROCHIR_P;2016;590796975;590780193;M1120;4;;2.35;;
NEUROCHIR_P;2016;590796975;590780193;M2060;11;;5.79;;
NEUROCHIR_P;2016;590796975;590780193;MAUT;1;2;1.34;;
NEUROCHIR_P;2016;590796975;590780193;N2200;36;16;60.29;;
NEUROCHIR_P;2016;590796975;590780193;N2400;4;0;3.51;;
NEUROCHIR_P;2016;590796975;590780193;N2500;58;15;77.1;;
NEUROCHIR_P;2016;590796975;590780193;NAUT;30;7;40.45;;
NEUROCHIR_P;2016;590796975;590780193;NCINS;8;3;11.45;;
NEUROCHIR_P;2016;620118513;620002915;M2060;1;;1;;
NEUROCHIR_P;2016;630000404;630780989;M1120;3;7;2.67;0;0
NEUROCHIR_P;2016;630000404;630780989;M1160;3;1;0.92;0;0
NEUROCHIR_P;2016;630000404;630780989;M2060;5;5;6.3;0;1
NEUROCHIR_P;2016;630000404;630780989;MAUT;2;2;1.4;;
NEUROCHIR_P;2016;630000404;630780989;N2200;25;11;31.17;;
NEUROCHIR_P;2016;630000404;630780989;N2500;22;4;25.25;;
NEUROCHIR_P;2016;630000404;630780989;NAUT;11;5;14.26;;
NEUROCHIR_P;2016;630000404;630780989;NCINS;1;1;1.8;;
NEUROCHIR_P;2016;640000162;640780417;M1120;0;0;0;0;1
NEUROCHIR_P;2016;640000162;640780417;M1160;0;0;0;0;1
NEUROCHIR_P;2016;640000162;640780417;M2060;2;5;2.93;0;1
NEUROCHIR_P;2016;640000162;640780417;N2200;11;1;10.85;;
NEUROCHIR_P;2016;640000162;640780417;N2500;13;2;13.16;;
NEUROCHIR_P;2016;640000162;640780417;NAUT;2;2;3.3;;
NEUROCHIR_P;2016;640000162;640780417;NCINS;1;0;1;;
NEUROCHIR_P;2016;640780946;640000469;M2060;5;;5;0;1
NEUROCHIR_P;2016;640780946;640000469;N2200;7;3;8;;
NEUROCHIR_P;2016;640780946;640000469;N2500;9;1;9.23;;
NEUROCHIR_P;2016;660000084;660780180;M103X;27;5;30.15;;
NEUROCHIR_P;2016;660000084;660780180;M1120;9;3;10.35;;
NEUROCHIR_P;2016;660000084;660780180;M1160;;13;0.43;;
NEUROCHIR_P;2016;660000084;660780180;M2060;4;;4;;
NEUROCHIR_P;2016;660000084;660780180;N2200;9;;9;;
NEUROCHIR_P;2016;660000084;660780180;N2500;12;;11.52;;
NEUROCHIR_P;2016;660000084;660780180;NAUT;2;;2.53;;
NEUROCHIR_P;2016;660000084;660780180;NCINS;1;;1;;
NEUROCHIR_P;2016;670783273;670780055;M103X;5;1;4.58;;
NEUROCHIR_P;2016;670783273;670780055;M1120;1;;0.8;0;0
NEUROCHIR_P;2016;670783273;670780055;M1160;3;;2.5;;1
NEUROCHIR_P;2016;670783273;670780055;M2060;6;;6.7;1;1
NEUROCHIR_P;2016;670783273;670780055;MAUT;;1;0.9;;
NEUROCHIR_P;2016;670783273;670780055;N2200;29;17;40.52;;
NEUROCHIR_P;2016;670783273;670780055;N2400;3;1;3.91;;
NEUROCHIR_P;2016;670783273;670780055;N2500;24;8;30.55;;
NEUROCHIR_P;2016;670783273;670780055;N4000;8;0;7.85;;
NEUROCHIR_P;2016;670783273;670780055;NAUT;22;7;26.62;;
NEUROCHIR_P;2016;670783273;670780055;NCINS;1;0;0.91;;
NEUROCHIR_P;2016;680000684;680000973;M103X;7;1;7.5;;
NEUROCHIR_P;2016;680000684;680000973;M1120;9;1;8.31;0;1
NEUROCHIR_P;2016;680000684;680000973;M1160;5;;4.67;0;1
NEUROCHIR_P;2016;680000684;680000973;M2060;8;2;7.69;0;1
NEUROCHIR_P;2016;680000684;680000973;N2200;17;8;23.09;;
NEUROCHIR_P;2016;680000684;680000973;N2500;19;2;18.75;;
NEUROCHIR_P;2016;680000684;680000973;NAUT;17;3;19.24;;
NEUROCHIR_P;2016;680000684;680000973;NCINS;1;;1;;
NEUROCHIR_P;2016;690007539;690781810;M2060;;;2.02;0;1
NEUROCHIR_P;2016;690007539;690781810;MAUT;;;0.13;;
NEUROCHIR_P;2016;690007539;690781810;N2400;1;;0.14;;
NEUROCHIR_P;2016;690007539;690781810;N2500;5;;6.83;;
NEUROCHIR_P;2016;690007539;690781810;NAUT;3;1;2.64;;
NEUROCHIR_P;2016;690007539;690781810;NCINS;6;;6.74;;
NEUROCHIR_P;2016;690780648;690036900;M1120;;1;1;;
NEUROCHIR_P;2016;690780648;690036900;M2060;2;1;3;;
NEUROCHIR_P;2016;690782834;690000724;M103X;20;;0;;
NEUROCHIR_P;2016;690782834;690000724;M2060;1;3;0;0;1
NEUROCHIR_P;2016;690782834;690000724;N2200;5;3;7.5;;
NEUROCHIR_P;2016;690782834;690000724;N2500;6;0;6;;
NEUROCHIR_P;2016;690784178;690781810;M103X;4;1;4.72;;
NEUROCHIR_P;2016;690784178;690781810;M1120;1;;0.17;0;1
NEUROCHIR_P;2016;690784178;690781810;M1160;;;0.4;0;1
NEUROCHIR_P;2016;690784178;690781810;M2060;3;9;6.16;1;0
NEUROCHIR_P;2016;690784178;690781810;MAUT;;3;1.8;;
NEUROCHIR_P;2016;690784178;690781810;N2200;106;20;121.2;;
NEUROCHIR_P;2016;690784178;690781810;N2500;81;8;91.05;;
NEUROCHIR_P;2016;690784178;690781810;NAUT;31;8;33.71;;
NEUROCHIR_P;2016;690784178;690781810;NCINS;6;1;7.99;;
NEUROCHIR_P;2016;740000237;740781133;M2060;3;3;1.7;0;1
NEUROCHIR_P;2016;740000237;740781133;N2200;14;7;8.6;;
NEUROCHIR_P;2016;740000237;740781133;N2500;17;6;8.53;;
NEUROCHIR_P;2016;740000237;740781133;NAUT;8;7;2.49;;
NEUROCHIR_P;2016;740000237;740781133;NCINS;1;0;0.4;;
NEUROCHIR_P;2016;750000499;750140014;M103X;10;1;8.63;;
NEUROCHIR_P;2016;750000499;750140014;M1120;9;3;8.89;1;0
NEUROCHIR_P;2016;750000499;750140014;M1160;3;2;3.3;1;0
NEUROCHIR_P;2016;750000499;750140014;M2060;8;1;4.99;1;1
NEUROCHIR_P;2016;750000499;750140014;N2200;2;27;24.95;;
NEUROCHIR_P;2016;750000499;750140014;N2400;0;1;0.4;;
NEUROCHIR_P;2016;750000499;750140014;N2500;3;23;23.36;;
NEUROCHIR_P;2016;750000499;750140014;NAUT;7;11;13.86;;
NEUROCHIR_P;2016;750000499;750140014;NCINS;1;0;1;;
NEUROCHIR_P;2016;750000549;750150229;M103X;17;2;19.03;;
NEUROCHIR_P;2016;750000549;750150229;M1120;2;0;2.04;0;0
NEUROCHIR_P;2016;750000549;750150229;M1160;6;2;6.26;0;1
NEUROCHIR_P;2016;750000549;750150229;M2060;8;2;8.45;0;1
NEUROCHIR_P;2016;750000549;750150229;MAUT;7;5;9.5;;
NEUROCHIR_P;2016;750000549;750150229;N2200;45;1;42.73;;
NEUROCHIR_P;2016;750000549;750150229;N2500;28;0;27.59;;
NEUROCHIR_P;2016;750000549;750150229;N4000;6;;6.12;;
NEUROCHIR_P;2016;750000549;750150229;NAUT;32;;32.65;;
NEUROCHIR_P;2016;750000549;750150229;NCINS;37;8;52.3;;
NEUROCHIR_P;2016;750100042;750712184;M1160;5;2;5.5;0;1
NEUROCHIR_P;2016;750100042;750712184;M2060;3;5;6.5;0;1
NEUROCHIR_P;2016;750100042;750712184;N2200;22;6;25.6;;
NEUROCHIR_P;2016;750100042;750712184;N2400;2;3;2.5;;
NEUROCHIR_P;2016;750100042;750712184;N2500;23;3;25.7;;
NEUROCHIR_P;2016;750100042;750712184;N4000;6;;6;;
NEUROCHIR_P;2016;750100042;750712184;NAUT;8;2;9.84;;
NEUROCHIR_P;2016;750100042;750712184;NCINS;3;;4.5;;
NEUROCHIR_P;2016;750100125;750712184;M103X;27;1;27.5;;
NEUROCHIR_P;2016;750100125;750712184;M1160;3;3;4.5;1;
NEUROCHIR_P;2016;750100125;750712184;M2060;8;10;13;1;0
NEUROCHIR_P;2016;750100125;750712184;N2200;57;5;60.8;;
NEUROCHIR_P;2016;750100125;750712184;N2500;40;6;43.2;;
NEUROCHIR_P;2016;750100125;750712184;N4000;13;3;14.5;;
NEUROCHIR_P;2016;750100125;750712184;NCINS;3;1;3.9;;
NEUROCHIR_P;2016;750100208;750712184;M2060;7;;6.2;1;1
NEUROCHIR_P;2016;750100208;750712184;N2200;9;2;10.6;;
NEUROCHIR_P;2016;750100208;750712184;N2500;14;1;14.9;;
NEUROCHIR_P;2016;750100208;750712184;NCINS;5;;5;;
NEUROCHIR_P;2016;760000158;760780239;M103X;6;;6.13;;
NEUROCHIR_P;2016;760000158;760780239;M2060;8;;5.59;;
NEUROCHIR_P;2016;760000158;760780239;N2200;57;20;73.41;;
NEUROCHIR_P;2016;760000158;760780239;N2400;2;;2;;
NEUROCHIR_P;2016;760000158;760780239;N2500;44;28;62.33;;
NEUROCHIR_P;2016;760000158;760780239;NAUT;22;3;22.27;;
NEUROCHIR_P;2016;760000158;760780239;NCINS;9;4;11.2;;
NEUROCHIR_P;2016;800006124;800000044;M1120;0;0;0;1;
NEUROCHIR_P;2016;800006124;800000044;M1160;0;3;1.8;;
NEUROCHIR_P;2016;800006124;800000044;M2060;2;7;3.26;1;
NEUROCHIR_P;2016;800006124;800000044;N2200;12;8;17.49;;
NEUROCHIR_P;2016;800006124;800000044;N2500;16;5;18;;
NEUROCHIR_P;2016;800006124;800000044;NAUT;3;3;5.74;;
NEUROCHIR_P;2016;800006124;800000044;NCINS;2;0;2;;
NEUROCHIR_P;2016;830100574;750821092;M1160;2;;1.5;1;1
NEUROCHIR_P;2016;830100574;750821092;M2060;5;;4.42;0;1
NEUROCHIR_P;2016;830100574;750821092;N2200;8;;7.92;;
NEUROCHIR_P;2016;830100574;750821092;N2500;9;;8.42;;
NEUROCHIR_P;2016;830100574;750821092;NCINS;1;;1.67;;
NEUROCHIR_P;2016;860000223;860014208;M103X;3;4;4.53;;
NEUROCHIR_P;2016;860000223;860014208;M1120;8;4;6.5;1;0
NEUROCHIR_P;2016;860000223;860014208;M1160;;9;1.75;0;1
NEUROCHIR_P;2016;860000223;860014208;M2060;6;;4.08;0;1
NEUROCHIR_P;2016;860000223;860014208;N2200;59;10;58.06;;
NEUROCHIR_P;2016;860000223;860014208;N2400;;2;1.2;;
NEUROCHIR_P;2016;860000223;860014208;N2500;49;18;56.07;;
NEUROCHIR_P;2016;860000223;860014208;N4000;7;1;6.29;;
NEUROCHIR_P;2016;860000223;860014208;NAUT;19;12;16.32;;
NEUROCHIR_P;2016;860000223;860014208;NCINS;3;;2.58;;
NEUROCHIR_P;2016;870000064;870000015;M1120;0;1;0.57;0;1
NEUROCHIR_P;2016;870000064;870000015;M1160;1;0;0.15;0;1
NEUROCHIR_P;2016;870000064;870000015;M2060;7;0;3.58;0;1
NEUROCHIR_P;2016;870000064;870000015;MAUT;2;2;1.2;;
NEUROCHIR_P;2016;870000064;870000015;N2200;30;4;33.05;;
NEUROCHIR_P;2016;870000064;870000015;N2400;2;;1.46;;
NEUROCHIR_P;2016;870000064;870000015;N2500;23;9;30.39;;
NEUROCHIR_P;2016;870000064;870000015;N4000;1;;0.99;;
NEUROCHIR_P;2016;870000064;870000015;NAUT;11;1;12.62;;
NEUROCHIR_P;2016;870000064;870000015;NCINS;5;1;5.7;;
NEUROCHIR_P;2016;920000650;920150059;M1120;5;1;5.5;0;1
NEUROCHIR_P;2016;920000650;920150059;M1160;;;;;1
NEUROCHIR_P;2016;920000650;920150059;M2060;9;2;8.97;0;1
NEUROCHIR_P;2016;920000650;920150059;N2200;18;2;18.74;;
NEUROCHIR_P;2016;920000650;920150059;N2400;;3;1.5;;
NEUROCHIR_P;2016;920000650;920150059;N2500;11;;14.06;;
NEUROCHIR_P;2016;920000650;920150059;NAUT;4;2;5.08;;
NEUROCHIR_P;2016;920000650;920150059;NCINS;1;;1.25;;
NEUROCHIR_P;2016;920100039;750712184;M1120;;1;0.6;0;0
NEUROCHIR_P;2016;920100039;750712184;M2060;4;4;5.3;0;1
NEUROCHIR_P;2016;920100039;750712184;N2200;14;4;16.8;;
NEUROCHIR_P;2016;920100039;750712184;N2500;15;4;18.8;;
NEUROCHIR_P;2016;920100039;750712184;NAUT;5;;5;;
NEUROCHIR_P;2016;920100039;750712184;NCINS;2;;2;;
NEUROCHIR_P;2016;920120011;750821092;M2060;5;;4.5;1;0
NEUROCHIR_P;2016;920120011;750821092;N2200;7;;7;;
NEUROCHIR_P;2016;920120011;750821092;N2500;6;;6;;
NEUROCHIR_P;2016;920120011;750821092;NAUT;1;;1;;
NEUROCHIR_P;2016;920120011;750821092;NCINS;1;;0.5;;
NEUROCHIR_P;2016;930300025;930000393;M103X;;7;5;;
NEUROCHIR_P;2016;930300025;930000393;M1160;;;;0;1
NEUROCHIR_P;2016;930300025;930000393;M2060;;8;1;0;1
NEUROCHIR_P;2016;930300025;930000393;N2200;19;0;18;;
NEUROCHIR_P;2016;930300025;930000393;N2500;13;3;10.55;;
NEUROCHIR_P;2016;930300025;930000393;NCINS;1;0;1;;
NEUROCHIR_P;2016;940100027;750712184;M1120;;3;1.5;0;0
NEUROCHIR_P;2016;940100027;750712184;M1160;3;1;3.8;1;1
NEUROCHIR_P;2016;940100027;750712184;M2060;8;1;7.5;1;1
NEUROCHIR_P;2016;940100027;750712184;MAUT;;1;0.2;;
NEUROCHIR_P;2016;940100027;750712184;N2200;27;;27;;
NEUROCHIR_P;2016;940100027;750712184;N2500;21;;21;;
NEUROCHIR_P;2016;940100027;750712184;N4000;2;;2;;
NEUROCHIR_P;2016;940100027;750712184;NAUT;6;;6;;
NEUROCHIR_P;2016;940100027;750712184;NCINS;2;;1.5;;
NEUROCHIR_P;2016;940100043;750712184;M1120;;;;1;
NEUROCHIR_P;2016;940100043;750712184;M1160;5;3;7.5;;1
NEUROCHIR_P;2016;940100043;750712184;M2060;5;3;6.5;0;1
NEUROCHIR_P;2016;940100043;750712184;N2200;29;3;31.5;;
NEUROCHIR_P;2016;940100043;750712184;N2500;26;2;27.6;;
NEUROCHIR_P;2016;940100043;750712184;N4000;5;3;7.4;;
NEUROCHIR_P;2016;940100043;750712184;NCINS;3;;2.3;;
NEUROCHIR_P;2016;970100442;970100228;M2060;4;;4;1;
NEUROCHIR_P;2016;970100442;970100228;N2200;10;;10;;
NEUROCHIR_P;2016;970100442;970100228;N2400;1;;1;;
NEUROCHIR_P;2016;970100442;970100228;N2500;9;;9;;
NEUROCHIR_P;2016;970100442;970100228;NAUT;1;;1;;
NEUROCHIR_P;2016;970211215;970211207;M2060;5;;5.18;;1
NEUROCHIR_P;2016;970211215;970211207;N2200;14;;14;;
NEUROCHIR_P;2016;970211215;970211207;N2500;10;;10.4;;
NEUROCHIR_P;2016;970211215;970211207;NAUT;5;;4.8;;
NEUROCHIR_P;2016;970211215;970211207;NCINS;1;;1;;
NEUROCHIR_P;2016;970400057;970408589;M1120;;;;0;1
NEUROCHIR_P;2016;970400057;970408589;M1160;1;;1;0;1
NEUROCHIR_P;2016;970400057;970408589;M2060;4;6;6.84;0;1
NEUROCHIR_P;2016;970400057;970408589;N2200;6;19;12.97;;
NEUROCHIR_P;2016;970400057;970408589;N2500;1;17;13.32;;
NEUROCHIR_P;2016;970400057;970408589;NAUT;3;8;7.99;;
NEUROCHIR_P;2016;970400057;970408589;NCINS;2;;2;;
NEUROCHIR_P;2015;060001450;060785011;M1160;0;0;1.31;0;1
NEUROCHIR_P;2015;060780947;060800174;M2060;0;2;0.2;;
NEUROCHIR_P;2015;060785003;060785011;M103X;0;6;4.59;;
NEUROCHIR_P;2015;060785003;060785011;M1160;1;2;1.29;0;1
